311=29 30 29 30 29 29 30 29 30 29 30 30
312=29 30 30 29 30 29 29 30 29 30 29 30
313=29 30 30 29 30 29 30 29 30 29 30 29
314=30 29 30 29 30 30 29 30 29 30 29 30
315=29 30 29 29 30 30 29 30 30 29 30 30
316=29 29 30 29 29 30 29 30 30 30 29 30
317=30 29 29 30 29 29 30 29 30 29 30 30
318=30 29 30 29 30 29 29 30 29 30 29 30
319=30 30 29 30 29 30 29 29 30 29 30 29
320=30 30 29 30 30 29 30 29 29 30 29 30
321=29 30 29 30 30 29 30 29 30 29 30 29
322=30 29 30 29 30 29 30 30 29 30 29 30
323=29 30 29 30 29 30 29 30 29 30 30 29
324=30 29 30 29 30 29 29 30 29 30 30 30
325=29 30 29 30 29 30 29 29 30 29 30 29
326=30 30 30 29 30 29 30 29 29 30 29 30
327=29 30 30 30 29 30 29 30 29 29 30 29
328=29 30 30 30 29 30 30 29 30 29 29 30
329=29 29 30 30 29 30 30 29 30 30 29 29
330=30 29 30 29 30 29 30 30 29 30 29 30
331=29 30 29 30 29 30 29 30 29 30 29 30
332=30 29 30 29 30 29 30 29 29 30 29 30
333=30 30 29 30 29 30 29 30 29 29 30 29
334=30 30 29 30 30 29 30 29 30 29 29 30
335=29 30 29 30 30 30 29 30 29 30 29 29
336=30 29 29 30 30 30 29 30 30 29 30 29
337=29 30 29 29 30 30 29 30 30 30 29 30
338=29 29 30 29 29 30 30 29 30 30 29 30
339=29 30 29 30 29 29 30 29 30 30 29 30
340=30 29 30 29 30 29 30 29 29 30 29 30
341=30 29 30 30 29 30 29 30 29 30 29 29
342=30 29 30 30 29 30 30 29 30 29 30 29
343=29 30 29 30 29 30 30 30 29 30 29 30
344=29 29 30 29 29 30 30 30 29 30 30 29
345=30 29 29 30 29 29 30 30 29 30 30 30
346=29 30 29 29 30 29 29 30 29 30 30 30
347=29 30 29 30 29 30 29 29 30 29 30 30
348=29 30 30 29 30 29 30 29 29 30 29 30
349=30 29 30 29 30 30 29 30 29 30 29 29
350=30 29 30 29 30 30 29 30 30 29 30 29
351=30 29 29 30 29 30 29 30 30 30 29 30
352=29 30 29 29 30 29 29 30 30 30 29 30
353=30 29 30 29 29 30 29 29 30 30 29 30
354=30 30 29 30 29 29 30 29 29 30 29 30
355=30 30 29 30 30 29 29 30 29 29 30 29
356=30 30 30 29 30 29 30 29 30 29 29 30
357=29 30 30 29 30 30 29 30 29 30 29 29
358=30 29 30 29 30 30 29 30 29 30 30 29
359=30 29 29 30 29 30 29 30 30 29 30 29
360=30 30 29 29 30 29 30 29 30 29 30 30
361=29 30 30 29 30 29 29 30 29 29 30 30
362=29 30 30 30 29 30 29 29 30 29 29 30
363=29 30 30 30 29 30 30 29 29 30 29 29
364=30 29 30 30 30 29 30 29 30 29 30 29
365=29 30 29 30 30 29 30 30 29 30 29 30
366=29 29 30 29 30 29 30 30 29 30 30 29
367=30 29 29 30 29 30 29 30 29 30 30 29
368=30 29 30 29 30 29 30 29 30 29 30 29
369=30 30 29 30 30 29 29 30 29 30 29 29
370=30 30 29 30 30 30 29 30 29 29 30 29
371=29 30 29 30 30 30 29 30 30 29 29 30
372=29 29 30 29 30 30 30 29 30 30 29 29
373=30 29 29 30 29 30 29 30 30 30 29 30
374=29 30 29 29 30 29 30 29 30 30 30 29
375=30 29 30 29 29 30 29 30 29 30 30 29
376=30 29 30 29 30 29 30 29 30 29 30 29
377=30 30 29 30 29 30 29 30 29 30 29 30
378=29 30 29 30 29 30 30 29 30 29 30 29
379=30 29 29 30 29 30 30 30 29 30 29 30
380=29 30 29 29 30 29 30 30 30 29 30 29
381=30 29 30 29 29 30 29 30 29 30 30 30
382=29 30 29 30 29 29 30 29 30 29 30 30
383=30 29 30 29 30 29 29 30 29 30 29 30
384=30 29 30 30 29 30 29 29 30 29 30 29
385=30 29 30 30 29 30 29 30 29 30 29 30
386=29 30 29 30 29 30 30 29 30 29 30 29
387=30 29 30 29 29 30 30 29 30 30 29 30
388=29 30 29 30 29 29 30 29 30 30 30 29
389=30 29 30 29 30 29 29 30 29 30 29 30
390=30 30 29 30 29 30 29 29 30 29 30 29
391=30 30 30 29 30 29 30 29 29 30 29 29
392=30 30 30 29 30 30 29 30 29 29 30 29
393=29 30 30 29 30 30 29 30 29 30 29 30
394=29 29 30 30 29 30 29 30 30 29 30 29
395=30 29 30 29 30 29 30 29 30 29 30 30
396=29 30 29 30 29 30 29 29 30 29 30 30
397=29 30 30 29 30 29 30 29 29 30 29 30
398=29 30 30 30 29 30 29 30 29 29 30 29
399=30 29 30 30 30 29 30 29 30 29 29 29
400=30 29 30 30 30 29 30 30 29 30 29 29
401=29 30 29 30 30 29 30 30 30 29 29 30
402=29 30 29 29 30 30 29 30 30 29 30 29
403=30 29 30 29 29 30 29 30 30 29 30 30
404=29 30 29 30 29 30 29 29 30 29 30 30
405=29 30 30 29 30 29 30 29 29 30 29 30
406=29 30 30 29 30 30 29 30 29 30 29 29
407=30 29 30 29 30 30 30 29 30 29 30 29
408=29 30 29 29 30 30 30 29 30 30 29 30
409=29 29 29 30 29 30 30 29 30 30 30 29
410=30 29 29 29 30 29 30 29 30 30 30 29
411=30 29 30 29 30 29 29 30 29 30 30 29
412=30 30 29 30 29 30 29 29 30 29 30 29
413=30 30 29 30 30 29 30 29 30 29 29 30
414=29 30 29 30 30 29 30 30 29 30 29 29
415=30 29 30 29 30 29 30 30 30 29 30 29
416=30 29 29 30 29 29 30 30 30 29 30 30
417=29 30 29 29 29 30 29 30 30 29 30 30
418=30 29 30 29 29 29 30 29 30 29 30 30
419=30 29 30 30 29 29 29 30 29 30 29 30
420=30 29 30 30 29 30 29 30 29 29 30 29
421=30 30 29 30 30 29 30 29 30 29 29 30
422=29 30 29 30 30 29 30 29 30 30 29 29
423=30 29 30 29 30 29 30 30 29 30 29 30
424=30 29 29 30 29 30 29 30 29 30 30 29
425=30 30 29 30 29 29 30 29 29 30 30 29
426=30 30 30 29 30 29 29 29 30 29 30 29
427=30 30 30 29 30 30 29 29 29 30 29 30
428=29 30 30 30 29 30 29 30 29 29 30 29
429=30 29 30 29 30 30 30 29 30 29 30 29
430=29 30 29 30 29 30 30 29 30 30 29 30
431=29 29 30 29 30 29 30 29 30 30 29 30
432=29 30 29 30 29 30 29 30 29 30 29 30
433=30 29 30 29 30 29 30 29 30 29 29 30
434=30 29 30 30 30 29 29 30 29 30 29 29
435=30 29 30 30 30 29 30 30 29 29 30 29
436=29 30 29 30 30 30 29 30 29 30 29 30
437=29 29 30 29 30 29 30 30 30 29 30 29
438=29 30 29 30 29 30 29 30 30 30 29 30
439=29 29 30 29 30 29 30 29 30 30 29 30
440=29 30 29 30 29 30 29 30 29 30 29 30
441=29 30 30 29 30 29 30 29 30 29 30 29
442=30 29 30 29 30 30 29 30 29 30 29 30
443=29 29 30 29 30 30 30 29 30 29 30 29
444=29 30 29 30 29 30 30 30 29 30 29 30
445=29 30 29 29 30 29 30 29 30 30 30 29
446=30 29 30 29 29 29 30 30 29 30 30 30
447=29 30 29 29 30 29 30 29 30 29 30 30
448=29 30 30 29 29 30 29 30 29 30 29 30
449=29 30 30 29 30 29 30 29 30 29 30 29
450=30 29 30 29 30 30 29 30 29 30 29 30
451=29 30 29 29 30 30 29 30 30 29 30 29
452=30 29 29 30 29 30 29 30 30 29 30 30
453=29 30 29 30 29 29 30 29 30 29 30 30
454=30 29 30 29 30 29 29 29 30 30 29 30
455=30 30 29 30 29 30 29 29 29 30 29 30
456=30 30 29 30 30 29 29 30 29 30 29 29
457=30 30 29 30 30 29 30 29 30 29 30 29
458=29 30 30 29 30 29 30 30 29 30 29 30
459=29 30 29 29 30 30 29 30 29 30 30 29
460=30 29 30 29 29 30 29 30 29 30 30 29
461=30 30 29 30 29 29 30 29 30 29 30 29
462=30 30 30 29 30 29 30 29 29 29 30 30
463=29 30 30 30 29 30 29 30 29 29 29 30
464=29 30 30 30 29 30 30 29 30 29 29 29
465=30 29 30 30 29 30 30 30 29 29 30 29
466=29 30 29 30 29 30 30 30 29 30 29 30
467=29 30 29 29 30 29 30 30 29 30 30 29
468=30 29 30 29 30 29 29 30 29 30 30 29
469=30 30 29 30 29 30 29 29 30 29 30 29
470=30 30 29 30 30 29 30 29 29 30 29 30
471=29 30 29 30 30 30 29 30 29 30 29 29
472=29 30 29 30 30 30 29 30 30 29 30 29
473=29 29 30 29 30 30 29 30 30 30 29 29
474=30 29 29 30 29 30 29 30 30 30 29 30
475=29 30 29 29 30 29 30 29 30 30 29 30
476=30 29 30 29 30 29 29 30 29 30 29 30
477=30 29 30 30 29 30 29 29 30 29 30 29
478=30 29 30 30 29 30 30 29 30 29 29 30
479=29 30 29 30 29 30 30 29 30 30 29 29
480=30 29 29 30 29 30 30 30 29 30 30 29
481=30 29 29 29 30 29 30 30 29 30 30 30
482=29 30 29 29 29 30 29 30 29 30 30 30
483=29 30 29 30 29 29 30 29 30 29 30 30
484=29 30 30 29 30 29 29 30 29 30 29 30
485=29 30 30 30 29 30 29 29 30 29 30 29
486=30 29 30 30 29 30 29 30 30 29 29 30
487=29 30 29 30 29 30 29 30 30 29 30 30
488=29 29 30 29 30 29 30 29 30 30 29 30
489=30 29 29 30 29 29 30 29 30 30 29 30
490=30 30 29 30 29 29 29 30 29 30 29 30
491=30 30 29 30 29 30 29 29 30 29 30 29
492=30 30 30 29 30 29 30 29 29 30 29 30
493=29 30 29 30 30 30 29 30 29 29 30 29
494=30 29 30 29 30 30 29 30 29 30 29 30
495=29 30 29 30 29 30 29 30 30 29 30 29
496=30 29 30 29 30 29 30 29 30 29 30 30
497=29 30 29 30 29 30 29 29 30 29 30 30
498=29 30 30 29 30 29 30 29 29 30 29 30
499=29 30 30 30 29 30 29 30 29 29 30 29
500=30 29 30 30 30 29 30 29 30 29 29 30
501=29 30 29 30 29 30 30 30 29 30 29 29
502=30 29 30 29 30 29 30 30 29 30 30 29
503=29 30 29 30 29 30 29 30 29 30 30 29
504=30 29 30 29 30 29 30 29 30 29 30 29
505=30 30 29 30 29 30 29 30 29 30 29 29
506=30 30 29 30 30 29 30 29 30 29 29 30
507=29 30 29 30 30 30 29 30 29 30 29 29
508=30 29 30 29 30 30 29 30 30 29 30 29
509=29 30 29 29 30 30 29 30 30 30 29 30
510=29 29 30 29 29 30 30 29 30 30 30 29
511=30 29 29 30 29 29 30 29 30 30 30 29
512=30 29 30 29 30 29 30 29 30 29 30 29
513=30 30 29 30 29 30 29 30 29 30 29 30
514=29 30 29 30 30 29 30 29 30 29 30 29
515=29 30 29 30 30 29 30 30 29 30 29 30
516=29 29 30 29 30 29 30 30 29 30 30 29
517=30 29 29 30 29 29 30 30 29 30 30 30
518=29 30 29 29 30 29 29 30 29 30 30 30
519=30 29 30 29 29 30 29 29 30 29 30 30
520=30 29 30 30 29 29 30 29 29 30 29 30
521=30 29 30 30 29 30 29 30 29 30 29 29
522=30 30 29 30 29 30 30 29 30 29 30 29
523=30 29 29 30 29 30 30 29 30 30 29 30
524=29 30 29 29 30 29 30 29 30 30 29 30
525=30 29 30 29 29 30 29 30 29 30 29 30
526=30 30 29 30 29 29 30 29 29 30 30 29
527=30 30 30 29 30 29 29 30 29 29 30 29
528=30 30 30 29 30 30 29 29 30 29 29 30
529=29 30 30 29 30 30 29 30 29 30 29 29
530=30 29 30 29 30 30 30 29 30 29 30 29
531=30 29 29 30 29 30 30 29 30 29 30 30
532=29 30 29 29 30 29 30 29 30 30 29 30
533=29 30 30 29 30 29 29 30 29 30 29 30
534=30 29 30 30 29 30 29 29 30 29 29 30
